permutation_index,accuracy,signed_margin_null_mean
8101,0.55,0.00892498950648124
8102,0.4,0.04332726080118451
8103,0.5,-0.06488005923164891
8104,0.5,0.010642411439080842
8105,0.5,0.061052179767903815
8106,0.4,0.057817934696648796
8107,0.65,0.06534137658934536
8108,0.5,0.003310043261062448
8109,0.4,0.05309040398175994
8110,0.5,-0.010398867863490261
8111,0.5,0.03146858183974041
8112,0.4,0.07052824655618786
8113,0.55,0.03628905997809791
8114,0.45,-0.055521395870294976
8115,0.45,0.04032320776763337
8116,0.65,-0.05840384695067282
8117,0.4,0.03414085970022036
8118,0.4,0.011925718361032948
8119,0.4,-0.06868408095906159
8120,0.45,-0.008745285649018521
8121,0.45,-0.023245565635226857
8122,0.5,0.00933129071456218
8123,0.45,-0.011614622286393456
8124,0.55,-0.03845588778283787
8125,0.65,0.07312609476102858
8126,0.5,0.02303992512185766
8127,0.4,-0.04211661041905111
8128,0.45,0.04518386529652389
8129,0.35,-0.03181230098386802
8130,0.6,0.023414762762112885
8131,0.55,-0.027090277940698827
8132,0.5,0.08751535806912976
8133,0.5,0.030634836672803967
8134,0.3,0.004107576982832223
8135,0.3,0.03172406338705276
8136,0.4,-0.02162431804941759
8137,0.5,-0.024290234588518107
8138,0.45,0.01335011377033044
8139,0.4,0.0808015751440328
8140,0.45,-0.04856981539206305
8141,0.5,-0.012170742438862353
8142,0.45,-0.03349042221743493
8143,0.45,-0.0027615573928116365
8144,0.45,0.025247340444795187
8145,0.65,0.008828278719690141
8146,0.6,-0.030105661081900065
8147,0.55,0.006100622964564062
8148,0.55,0.028457264362938516
8149,0.4,-0.01657111128268969
8150,0.45,-0.043857477723641056
8151,0.55,-0.00685911617963777
8152,0.55,-0.04915876744528871
8153,0.45,-0.016908934292797294
8154,0.4,0.038629292782002576
8155,0.6,0.09364706897411093
8156,0.5,-0.051264462429767066
8157,0.45,-0.002418349911161937
8158,0.55,-0.058460007710545034
8159,0.45,-0.009999305158469802
8160,0.4,0.03507205506843684
8161,0.45,-0.031440779304674135
8162,0.7,0.027131480570728415
8163,0.5,-0.0008906442689726457
8164,0.4,-0.06131366286531398
8165,0.65,-0.012738341425168831
8166,0.45,0.006740030723341725
8167,0.55,0.019862079887370383
8168,0.5,0.01412491554699016
8169,0.6,-0.03184555280387914
8170,0.55,-0.03059305667601493
8171,0.5,0.014110383450574453
8172,0.4,0.025635284453288287
8173,0.6,-0.05318001908930048
8174,0.45,-0.010403615539897444
8175,0.45,-0.02808754991777821
8176,0.5,0.00412536576316172
8177,0.5,0.05555014424544167
8178,0.45,0.015431512361825338
8179,0.35,-0.00823781257231919
8180,0.5,0.009753490506974707
8181,0.65,-0.04995604665227789
8182,0.45,-0.006615004694053883
8183,0.45,-0.024251746638474812
8184,0.5,0.02068720125629106
8185,0.4,-0.011161641715923244
8186,0.6,-0.01875705819452886
8187,0.5,0.039990750865787086
8188,0.45,0.013836929913752714
8189,0.55,0.010362457273544854
8190,0.4,-0.04953977082373208
8191,0.65,0.009715699880607984
8192,0.5,-0.02927222377349974
8193,0.5,0.014284474706124057
8194,0.4,-0.03725650118199709
8195,0.6,0.017556704967022198
8196,0.5,-0.05877435689366874
8197,0.55,-0.01061689910337972
8198,0.45,-0.013944814977379191
8199,0.55,-0.023383051795106285
8200,0.55,0.00666962570742019
8201,0.55,0.028520978492265158
8202,0.5,5.035055674244559e-05
8203,0.5,0.05018362124990089
8204,0.5,-0.026467328238747662
8205,0.5,0.008207149337730434
8206,0.5,0.006798862500648842
8207,0.55,-0.02290402920034232
8208,0.6,0.0037903152202611477
8209,0.5,0.008878463849799489
8210,0.5,0.062442112041430874
8211,0.55,-0.06516437449056191
8212,0.5,-0.0651467150532921
8213,0.5,-0.025299272806422163
8214,0.45,-0.06352928953496453
8215,0.45,-0.013175469391178963
8216,0.35,-0.006476565575501539
8217,0.4,0.028288205762567666
8218,0.55,-0.09188191367091778
8219,0.4,-0.05306596493495164
8220,0.4,0.06589371822865844
8221,0.45,-0.047667842413675096
8222,0.55,0.0439353923054524
8223,0.55,-0.017325574091365276
8224,0.6,-0.02301845551769696
8225,0.45,-0.018536904688700027
8226,0.55,0.061405335354745814
8227,0.55,0.009983061962193954
8228,0.45,0.08012650737540475
8229,0.55,-0.031236915736411203
8230,0.55,0.009967759499025813
8231,0.5,-0.04645240430384948
8232,0.5,-0.06433891598184978
8233,0.55,0.055431239655189625
8234,0.5,0.0033868480546321218
8235,0.55,0.03141981928997471
8236,0.55,-0.06996602909395974
8237,0.55,-0.023090753988254106
8238,0.45,-0.012754968956572844
8239,0.5,-0.07149343669001863
8240,0.55,-0.048866954126994974
8241,0.6,-0.017867368430203874
8242,0.5,0.004662588009137306
8243,0.55,-0.04978556533932271
8244,0.45,0.02510180579031383
8245,0.55,-0.03471475475165226
8246,0.5,0.04196672112860744
8247,0.5,-0.006862976585186392
8248,0.5,-0.020077555799295876
8249,0.65,-0.019747577293725792
8250,0.4,-0.058822165319160416
8251,0.55,0.08301611154077035
8252,0.5,-0.01623164876141595
8253,0.55,0.03568386695445696
8254,0.5,-0.02175266369512021
8255,0.5,-0.007170189454988496
8256,0.45,0.056242592676146674
8257,0.5,-0.08497521738721989
8258,0.6,-0.020171121180557944
8259,0.35,-0.05324666178238956
8260,0.55,0.03458071862070887
8261,0.55,-0.0033378652491244665
8262,0.5,-0.0040298136058764785
8263,0.45,-0.004905357371878571
8264,0.55,-0.054591904419106774
8265,0.5,-0.050851898275349416
8266,0.5,0.04457877448624466
8267,0.45,-0.04409421890072958
8268,0.5,0.02331444445267828
8269,0.5,0.09274932649626738
8270,0.5,-0.027386491100760885
8271,0.6,0.04583456521584429
8272,0.55,0.07342549751435541
8273,0.35,0.003757231695811725
8274,0.45,-0.028382233427344177
8275,0.5,-0.0026288683737297315
8276,0.4,0.033294129725726915
8277,0.6,0.008288953912745572
8278,0.5,-0.05747038450923414
8279,0.6,0.00584491679811841
8280,0.45,0.00034492089825450823
8281,0.6,-0.01839412566309013
8282,0.6,-0.04195835410843009
8283,0.5,0.045073643456938046
8284,0.45,0.01295063809945425
8285,0.45,-0.0896162547475896
8286,0.45,0.017497490265614528
8287,0.5,0.016498765355625382
8288,0.55,-0.07721562240566035
8289,0.65,0.028734709603782133
8290,0.35,0.017524227372172425
8291,0.5,0.013873349798130782
8292,0.55,-0.001437689420405324
8293,0.55,0.0929902013410953
8294,0.5,0.03927755074440288
8295,0.4,-0.00705868744614402
8296,0.45,-0.017417644013208132
8297,0.6,0.016249175687560957
8298,0.6,-0.02206478704230548
8299,0.6,0.033370925653359515
8300,0.5,0.02218155847403856
8301,0.6,-0.0018527721025724253
8302,0.45,-0.007825828110234379
8303,0.35,0.04379939248748616
8304,0.55,0.04568193169984052
8305,0.4,0.046939689370812235
8306,0.45,-0.031434674231386316
8307,0.5,0.027919483536850215
8308,0.6,-0.018208110649217697
8309,0.5,-0.05062915400922137
8310,0.6,0.013307995182337107
8311,0.55,0.006911564283519671
8312,0.6,-0.028311282544622472
8313,0.4,0.04840200742499915
8314,0.55,0.03417826861161292
8315,0.55,-0.048027221612717844
8316,0.45,0.07517053740159936
8317,0.5,0.02353823007789732
8318,0.45,-0.025837480522939448
8319,0.6,0.046188303518144784
8320,0.5,0.010031272935637664
8321,0.55,-0.0032786686758903756
8322,0.5,-0.02020180648185776
8323,0.6,-0.056549201080752565
8324,0.5,-0.056422344855341255
8325,0.5,-0.0022504423474207975
8326,0.55,0.11545943149924734
8327,0.35,-0.01654429946304221
8328,0.6,-0.01726466388273231
8329,0.4,0.018759046413292346
8330,0.5,0.011777909829474667
8331,0.6,0.05635787423899237
8332,0.35,0.04492255295332365
8333,0.5,0.018102071921524167
8334,0.55,0.022961369258820034
8335,0.5,-0.002925960458405585
8336,0.5,-0.04328192247065092
8337,0.5,0.02679771171903375
8338,0.75,0.04783456685597674
8339,0.5,-0.04858232416763129
8340,0.6,0.06119201375559794
8341,0.5,-0.010317887303145382
8342,0.5,-0.0449066993276271
8343,0.5,0.02859557803229082
8344,0.6,0.057175574866740034
8345,0.5,0.06787171875347375
8346,0.55,0.005233558816228362
8347,0.5,-0.02428328976461754
8348,0.5,0.0009910681244594613
8349,0.5,-0.02670112525847835
8350,0.4,0.03130140884884376
8351,0.45,-0.0532174356046601
8352,0.5,-0.042419254728751174
8353,0.55,0.007068639922724789
8354,0.55,0.026396202361069765
8355,0.45,-0.021267389880085183
8356,0.5,0.01294031939935425
8357,0.4,0.03209302614190007
8358,0.6,-0.05445641568615208
8359,0.6,-0.008665625620445594
8360,0.4,0.03285196080957997
8361,0.5,-0.02941414139001866
8362,0.4,0.04856804173761397
8363,0.55,-0.0457547933555482
8364,0.6,-0.00758950365789878
8365,0.5,0.02379444588949961
8366,0.55,-0.009077365881249393
8367,0.5,-0.0027995231089395834
8368,0.6,-0.014126835006984292
8369,0.55,-0.017047001261794682
8370,0.5,0.06654774657343929
8371,0.45,0.023297751257045977
8372,0.5,0.028876783970420927
8373,0.55,0.03722930284281763
8374,0.55,0.0003531820562452465
8375,0.5,-0.01170752441951944
8376,0.4,0.041345926279162865
8377,0.55,-0.033274484685385866
8378,0.5,-0.03976096221270479
8379,0.45,-0.04541840529057446
8380,0.55,0.0828002194930838
8381,0.5,0.041831946208443896
8382,0.45,0.012666540803159423
8383,0.5,-0.0140411207769979
8384,0.55,-0.013548897176363628
8385,0.4,-0.04236613973166682
8386,0.4,0.028638644214800148
8387,0.55,0.0010411089724211703
8388,0.3,-0.0545718416076731
8389,0.45,-0.030937091817608474
8390,0.55,0.03461166656618279
8391,0.5,-0.01524188880778769
8392,0.5,0.039291803825237934
8393,0.55,-0.01069714268697613
8394,0.45,0.10203350643683988
8395,0.55,-0.06142561918253758
8396,0.4,-0.026188320489379933
8397,0.6,0.005768002514741128
8398,0.5,-0.015439866825833223
8399,0.35,-0.06967366429618707
8400,0.5,-0.04535921227843283
8401,0.45,0.020637462038358836
8402,0.55,-0.03526218315984041
8403,0.4,0.030851026355161792
8404,0.55,-0.0713218448911189
8405,0.4,-0.03796845223671776
8406,0.6,0.006276332129722853
8407,0.55,-0.017655654595010124
8408,0.45,0.0061868267518113305
8409,0.5,0.057261100107308394
8410,0.45,0.016197882563201607
8411,0.6,-0.062269093796905615
8412,0.4,0.01690902462136809
8413,0.6,0.07305713266605682
8414,0.55,-0.013659468402205782
8415,0.45,0.05380115474374925
8416,0.55,-0.047525791341369285
8417,0.65,0.023204582374554254
8418,0.45,0.0475811138129306
8419,0.4,0.01927371206971356
8420,0.45,-0.013201223942152961
8421,0.5,-0.022134636476325416
8422,0.45,-0.016433140074477666
8423,0.4,-0.06907505589228934
8424,0.6,0.09995371664669198
8425,0.5,-0.014641812465949639
8426,0.55,-0.06605220851013473
8427,0.5,0.007435605221060048
8428,0.5,-0.09297379594607484
8429,0.5,-0.06652606514937977
8430,0.55,0.029361923802579126
8431,0.5,-0.09280084795434199
8432,0.55,0.0018460026378309847
8433,0.45,-0.052344733350746034
8434,0.4,0.00633476337323686
8435,0.4,0.048839800549107915
8436,0.3,-0.046763981859592144
8437,0.55,-0.013260023272322952
8438,0.35,0.06184479028199462
8439,0.65,0.005671395450543895
8440,0.5,-0.006721395960111914
8441,0.45,0.09759159446519464
8442,0.45,0.013363453761928868
8443,0.5,-0.005862081256370969
8444,0.5,-0.061493349420551
8445,0.5,-0.061170391914413945
8446,0.65,0.017606837312357376
8447,0.5,-0.03801401950803329
8448,0.5,-0.03533943300920274
8449,0.5,0.10308691553830121
8450,0.6,0.007260239466289615
8451,0.55,0.0104542210123288
8452,0.35,0.043590974884572066
8453,0.55,0.017007761931882758
8454,0.5,-0.021419275660513167
8455,0.55,-0.010118540590486533
8456,0.6,-0.0301155939200891
8457,0.5,-0.10955051144846181
8458,0.4,0.0021477117350897114
8459,0.4,0.018021873652664985
8460,0.5,-0.003493908328482548
8461,0.55,0.07794484196339921
8462,0.45,-0.05313986791288592
8463,0.45,-0.05272140460401616
8464,0.45,-0.002046461377647725
8465,0.6,-0.019270818425719295
8466,0.5,-0.08072656483290329
8467,0.5,0.01735411151583721
8468,0.5,0.048804950974751474
8469,0.45,-0.022351178764174615
8470,0.35,0.07405957577438829
8471,0.45,-0.011498134226828527
8472,0.55,-0.0700158680565939
8473,0.55,-0.015058428304071347
8474,0.55,0.04289509275485824
8475,0.5,0.011171212825686078
8476,0.55,0.0017054122643217957
8477,0.5,-0.0080751146050664
8478,0.5,-0.07056077847041521
8479,0.45,-0.041312208605791524
8480,0.55,-0.076336951072368
8481,0.6,-0.001203335784438825
8482,0.55,0.0249362111721589
8483,0.55,0.03182429001701497
8484,0.4,0.04572246520984063
8485,0.45,-0.010183709189459735
8486,0.5,0.0004502364674679821
8487,0.5,-0.025463830989204506
8488,0.6,0.02011089392458783
8489,0.55,0.01617501466536333
8490,0.5,0.05950985207166778
8491,0.6,0.07108594538174431
8492,0.5,0.017627083366892764
8493,0.45,-0.02440139726696159
8494,0.55,-0.07120437267139323
8495,0.45,0.00698324637326751
8496,0.5,-0.010741842193065398
8497,0.5,-0.05656543636727206
8498,0.5,-0.028394158867482977
8499,0.45,0.02740075217910113
8500,0.5,0.014159144959369896
8501,0.55,0.009630059657072199
8502,0.5,0.0889929296246538
8503,0.45,-0.016507335216716473
8504,0.45,-0.022872609777393742
8505,0.5,-0.008947154063238382
8506,0.5,-0.0032437050388707477
8507,0.4,-0.02794898831197425
8508,0.4,-0.016687941158051188
8509,0.5,-0.013885532310924176
8510,0.5,-0.04862108909519073
8511,0.5,-0.06731175710644756
8512,0.5,0.0780587932696887
8513,0.4,-0.04140038387304477
8514,0.5,0.0006484551767612839
8515,0.5,0.009310219654506407
8516,0.45,-0.05560666955331815
8517,0.6,0.08079143617268819
8518,0.55,-0.0022194911324147277
8519,0.55,-0.020933280471851643
8520,0.6,0.07314975068056226
8521,0.5,-0.011613220392885298
8522,0.5,0.03092138373134885
8523,0.55,-0.0619651722587065
8524,0.55,-0.07843886256518225
8525,0.35,0.0017854806729343253
8526,0.3,0.004354354559667206
8527,0.55,-0.046544276082360246
8528,0.55,0.05814668982625256
8529,0.55,-0.0020800120136133526
8530,0.55,-0.007965015014142053
8531,0.45,0.00633936200801434
8532,0.55,-0.03878780631512022
8533,0.6,-0.03121052512324838
8534,0.5,0.013554938042238378
8535,0.45,0.030314523394890287
8536,0.7,0.043757268878685356
8537,0.5,0.008373900255689348
8538,0.6,-0.026534170836501954
8539,0.5,0.013622719114334941
8540,0.45,0.05959882363778971
8541,0.5,0.01986054561705346
8542,0.3,-0.00409703945768902
8543,0.5,0.042490929334756365
8544,0.4,-0.063692730657532
8545,0.45,0.02588584059267343
8546,0.4,0.04044303954312598
8547,0.45,-0.002454436092887163
8548,0.5,0.0344405781152264
8549,0.45,0.024824452131714157
8550,0.45,0.035081598903254275
8551,0.45,0.002552071246854601
8552,0.6,0.01436721893822845
8553,0.45,0.016669711935772318
8554,0.5,-0.02449123385492195
8555,0.5,-0.08732262635846946
8556,0.35,0.013190844547577832
8557,0.55,-0.07176919849053527
8558,0.65,-0.07412928823903467
8559,0.55,0.047403537674098044
8560,0.55,0.08332004643671087
8561,0.4,0.010221459631532693
8562,0.6,0.014452705635515584
8563,0.4,0.07732384871295933
8564,0.55,-0.027931771610101762
8565,0.6,-0.013748266890272365
8566,0.65,-0.014046487328638283
8567,0.5,0.03801653501279863
8568,0.55,0.04213652063238192
8569,0.5,-0.07340016599141903
8570,0.5,-0.012153386060619487
8571,0.5,-0.05658288677913611
8572,0.4,0.058789834385265194
8573,0.45,-0.06424340839107917
8574,0.55,0.023029499433731317
8575,0.5,0.031354755407981584
8576,0.4,0.05368171050760301
8577,0.55,0.053857808771128654
8578,0.6,-0.03930801426753094
8579,0.6,0.006862711428780749
8580,0.65,0.055579461398792364
8581,0.5,-0.004411069912760343
8582,0.5,0.0180169320381169
8583,0.65,0.003425031512606316
8584,0.65,-0.00880586578365144
8585,0.5,-0.03495501045974221
8586,0.7,-0.030858280223105113
8587,0.4,0.010605148177405838
8588,0.55,-0.014275172960616112
8589,0.45,-0.009209067566723721
8590,0.4,0.05234253057644156
8591,0.5,-0.06315940405356628
8592,0.6,0.08089035940412966
8593,0.55,-0.003377221447627185
8594,0.4,-0.006233590058638096
8595,0.45,0.02796855816189337
8596,0.5,0.013511304550626343
8597,0.45,-0.03606670088870476
8598,0.55,-0.04747396133263807
8599,0.65,-0.0005180463991451528
8600,0.35,0.06467918002168012
8601,0.45,-0.035899488836030925
8602,0.4,0.02980157297321534
8603,0.65,-0.003520590730301543
8604,0.55,0.08133446065196896
8605,0.5,-0.008329444011348936
8606,0.6,0.028591771433793343
8607,0.55,0.019339062518177314
8608,0.45,0.07293819958815012
8609,0.5,0.0414857068161862
8610,0.45,0.024958874536472643
8611,0.5,-0.019942069866896003
8612,0.5,-0.00277398140208619
8613,0.45,-0.0020514534126869987
8614,0.5,0.008553911591300572
8615,0.65,0.04690392815812716
8616,0.4,-0.06284203651762839
8617,0.45,0.0816716845079146
8618,0.6,0.020161423407088788
8619,0.45,0.01004424318942336
8620,0.5,0.0066795856151600965
8621,0.45,0.06760174389468077
8622,0.35,-0.03559490657306854
8623,0.45,0.0024017503347219817
8624,0.5,0.04055120948252424
8625,0.6,-0.011357287295770135
8626,0.55,0.038695339047513475
8627,0.5,0.0024756224806893297
8628,0.4,-0.0043250084519202425
8629,0.4,0.029785913144976844
8630,0.55,-0.03573730119626717
8631,0.75,0.052001488316893066
8632,0.5,0.06782357365929245
8633,0.6,0.001015641646915827
8634,0.25,-0.05609513638419765
8635,0.5,0.021088814204885724
8636,0.6,-0.009953119669168313
8637,0.6,-0.09207660175638069
8638,0.5,0.028933216924989826
8639,0.55,0.012948334562460811
8640,0.6,-0.024931024091329745
8641,0.35,-0.009085780926761655
8642,0.45,-0.031073590663937962
8643,0.55,-0.0009957087707990532
8644,0.5,0.006142811920214807
8645,0.5,-0.038989007168440434
8646,0.55,-0.019696499960270914
8647,0.45,0.035323788788416986
8648,0.45,0.00732596563838116
8649,0.35,-0.010665263622375198
8650,0.5,-0.008912045513484573
8651,0.45,0.03273497445427877
8652,0.6,0.02290298998724295
8653,0.4,-0.01312388584161393
8654,0.55,0.05876397291345161
8655,0.35,0.0050184102273260105
8656,0.45,-0.0532178007476861
8657,0.4,0.01292513343552799
8658,0.55,-0.030712031566747656
8659,0.45,1.5157171452762075e-05
8660,0.35,-0.0105245219790974
8661,0.5,0.0019285194376662707
8662,0.5,-0.019662540131587414
8663,0.55,0.02940031217643988
8664,0.5,-0.0311239952582468
8665,0.5,-0.01470442030123471
8666,0.45,-0.015799747050982093
8667,0.5,0.0954842199165727
8668,0.45,-0.024390253917284017
8669,0.6,0.024167976753791606
8670,0.5,-0.019036855099681275
8671,0.55,-0.006036785894133777
8672,0.4,-0.0022016386745602216
8673,0.55,-0.01918396923796616
8674,0.6,-0.016596231182243883
8675,0.5,0.03617717915879329
8676,0.45,-0.006479991775846261
8677,0.5,-0.04582594128328719
8678,0.55,-0.039795790037310604
8679,0.55,-0.038906056773884014
8680,0.55,0.02272011190269022
8681,0.5,0.06968420934437944
8682,0.6,0.019524081369763007
8683,0.65,0.05520152674313883
8684,0.45,-0.01934272518989006
8685,0.5,0.05754505231711604
8686,0.5,-0.04690678686495545
8687,0.4,0.008810235211922642
8688,0.4,0.03369686093512778
8689,0.4,0.012439696464926441
8690,0.4,-0.056883901722701566
8691,0.4,-0.03661670157042095
8692,0.45,-0.00933837060215326
8693,0.45,-0.0012816044626303314
8694,0.4,-0.06492941942314673
8695,0.55,0.013625712081958891
8696,0.35,0.04909284631463501
8697,0.5,0.03303886225272771
8698,0.65,0.03372983327225263
8699,0.55,-0.016417233395272124
8700,0.4,-0.07324057062567224
8701,0.55,0.024451119271921833
8702,0.45,-0.028389455755208636
8703,0.55,0.023019219681829024
8704,0.45,-0.025790629453001764
8705,0.4,-0.04007661964149742
8706,0.4,0.016852700026773984
8707,0.6,0.08313665661246554
8708,0.55,0.10958363515154312
8709,0.45,0.056001291766528585
8710,0.45,-0.145793476537649
8711,0.6,0.0389973913031213
8712,0.5,0.013481899420780267
8713,0.5,-0.03886362187643237
8714,0.4,0.020145749180517574
8715,0.7,0.08598535520115587
8716,0.5,5.735113464182262e-05
8717,0.5,0.03740822472293283
8718,0.55,-0.019561797816817245
8719,0.45,-0.024671938838615064
8720,0.5,-0.03051543783744822
8721,0.55,0.01814747033462941
8722,0.5,-0.07118608086957451
8723,0.4,0.03172241893935275
8724,0.5,-0.028576073961022647
8725,0.45,-0.05066336510763038
8726,0.45,-0.00024718577840294743
8727,0.5,0.022802479792647167
8728,0.5,-0.02992173150909345
8729,0.45,0.07017916058139219
8730,0.45,0.003985836561324796
8731,0.5,-0.008905145249770471
8732,0.4,-0.008794388788602836
8733,0.4,0.0075367381678212
8734,0.55,-0.006535456399925904
8735,0.55,0.044962693591817794
8736,0.5,-0.02008233486225016
8737,0.5,-0.018935345262747406
8738,0.65,0.02808896208263143
8739,0.55,-0.02989110711829072
8740,0.65,0.014084846840508003
8741,0.35,-0.006131228983259546
8742,0.5,-0.006270973771062033
8743,0.65,0.03467297589669569
8744,0.65,-0.07980333655867995
8745,0.6,0.005657450259947741
8746,0.45,-0.025046376870054725
8747,0.55,0.002760628701284196
8748,0.45,0.0018429724494314764
8749,0.55,-0.06898121886585888
8750,0.4,0.021465012362188434
8751,0.55,0.020995681144001337
8752,0.4,-0.04004306351053629
8753,0.55,0.04546187546269156
8754,0.55,0.004839451006575823
8755,0.65,0.03348873715239496
8756,0.6,0.024043797872112353
8757,0.55,0.028716505833298635
8758,0.5,0.047869425792633334
8759,0.5,-0.004697796395814457
8760,0.5,-0.04696908621815993
8761,0.55,0.014353580782216374
8762,0.45,-0.0008016400042082413
8763,0.6,0.025322991996000833
8764,0.5,-0.0031667261206061643
8765,0.55,0.026348773500418136
8766,0.35,0.0011210210125791819
8767,0.4,-0.04098994286561919
8768,0.6,-0.03339604009637278
8769,0.5,0.05280078540861892
8770,0.45,-0.021686122052181324
8771,0.55,0.036712888117959815
8772,0.55,-0.007613925080444631
8773,0.3,-0.03119678130716617
8774,0.6,0.05480202276983318
8775,0.5,0.03454375824218862
8776,0.45,-0.06575410853300387
8777,0.4,-0.07050531953949529
8778,0.4,-0.060362035125040535
8779,0.45,-0.024190899527951504
8780,0.5,-0.03526923456363587
8781,0.55,-0.06170206739006016
8782,0.6,-0.017045866068776956
8783,0.5,-0.030790155873916557
8784,0.5,-0.08018701636402817
8785,0.6,-0.028372178147186667
8786,0.6,0.010508127397243102
8787,0.45,0.011087639464984051
8788,0.45,-0.06533864946199397
8789,0.4,0.008795218257798654
8790,0.6,0.04164591581504801
8791,0.45,0.030718747729850015
8792,0.55,0.033541127057157796
8793,0.55,-0.026871681644844027
8794,0.55,-0.04798286668563439
8795,0.45,-0.024715734694555062
8796,0.4,0.03704096959297022
8797,0.7,0.03952677176256736
8798,0.4,0.034313436248834525
8799,0.5,-0.0028937729107563676
8800,0.5,-0.03755095770581909
8801,0.5,-0.03622649981904199
8802,0.4,0.03519753886333645
8803,0.4,-0.015145787762755065
8804,0.5,0.006660511934133059
8805,0.45,0.01649186946123541
8806,0.45,-0.01966821837862922
8807,0.55,-0.04596470912632474
8808,0.4,4.180451313983841e-05
8809,0.55,0.050838971646639794
8810,0.6,0.020965091280360133
8811,0.55,-0.012922329060727494
8812,0.5,-0.01700244198297096
8813,0.55,0.07730817216939635
8814,0.5,0.03697174534825627
8815,0.45,0.03220720884791003
8816,0.5,0.019138319134397813
8817,0.4,0.00041445601731341096
8818,0.45,-0.01825231307504181
8819,0.5,0.03635733072428079
8820,0.45,-0.03866547637766768
8821,0.35,-0.02929746816745656
8822,0.4,0.024240508538477937
8823,0.55,0.03486966848894448
8824,0.55,-0.07443867335216203
8825,0.5,-0.0413047008554044
8826,0.45,-0.006016498797021907
8827,0.4,0.057880475288207854
8828,0.4,0.009277681697591031
8829,0.55,0.055020966270775795
8830,0.55,0.027618606941236155
8831,0.55,0.00887774098673385
8832,0.65,-0.02859933981289061
8833,0.45,0.08056186020022313
8834,0.55,0.009056868253444945
8835,0.5,-0.012368021075096583
8836,0.35,-0.0034930488194209173
8837,0.5,0.06888321275951466
8838,0.35,-0.11576886852827087
8839,0.4,0.007180159467098368
8840,0.65,-0.06576295053197287
8841,0.5,-0.0033225043430820667
8842,0.35,0.008705501616842084
8843,0.5,-0.053743796128028806
8844,0.4,-0.02459065698094478
8845,0.55,-0.03361912601834522
8846,0.45,0.029450536102360446
8847,0.45,0.003138341427496237
8848,0.5,0.04685411812666915
8849,0.45,0.041803756411325284
8850,0.5,-0.10672140733347417
8851,0.6,-0.049890845796016756
8852,0.55,0.04227250485192518
8853,0.65,0.026899462562085474
8854,0.55,-0.015671015226244617
8855,0.55,0.0271727110997241
8856,0.7,-0.036927280758953795
8857,0.55,-0.023128733267446862
8858,0.5,0.027640484570960668
8859,0.45,-0.011602517206750065
8860,0.45,-0.030774182377466645
8861,0.5,0.023743141302808166
8862,0.6,0.038574958584639885
8863,0.35,0.027949809643860478
8864,0.3,0.014566702230818874
8865,0.5,-0.016220574020122315
8866,0.55,0.00020934842034255608
8867,0.35,-0.05171417946675685
8868,0.5,-0.030928105473995725
8869,0.55,-0.02585764577371368
8870,0.55,-0.024929594202825298
8871,0.4,0.01769481290997351
8872,0.5,0.010179384646512763
8873,0.35,0.06326359254410693
8874,0.5,-0.008452630851970112
8875,0.4,0.058925210103532556
8876,0.55,-0.01865382753250316
8877,0.5,-0.037398160338835
8878,0.45,-0.024930779881656713
8879,0.5,-0.072676877007577
8880,0.6,-0.017656879276304778
8881,0.6,0.010571515540429954
8882,0.5,0.03811133163067318
8883,0.55,0.006390085783274643
8884,0.6,0.026365132208323493
8885,0.5,-0.0487976419599727
8886,0.5,-0.026756982866030194
8887,0.4,-0.008084929771086624
8888,0.45,0.05619868388709035
8889,0.35,-0.037165424734833905
8890,0.6,-0.02771858169673138
8891,0.65,-0.030665937296608502
8892,0.55,-0.024162797259363843
8893,0.65,-0.006170779886214372
8894,0.35,0.058706290494860404
8895,0.5,-0.04320658814782409
8896,0.45,-0.07379975490934801
8897,0.45,0.004279480832246755
8898,0.35,-0.018773895713788714
8899,0.6,-0.006271785228049237
8900,0.4,-0.027828152256663564
8901,0.55,0.04456705450122678
8902,0.6,0.07158212607818656
8903,0.45,0.012020272168231937
8904,0.5,-0.04600429576512967
8905,0.65,-0.06884135444824202
8906,0.6,-0.038390973949230904
8907,0.5,-0.03175622614564365
8908,0.45,0.028218775843987486
8909,0.55,0.07726562817237377
8910,0.5,0.009878571879298307
8911,0.45,0.05929942624198734
8912,0.55,0.08849046945632648
8913,0.5,0.013433197461320583
8914,0.6,0.05917280528510597
8915,0.45,0.015291405197149794
8916,0.5,-0.03401134879080958
8917,0.55,0.034364741087864865
8918,0.45,-0.015298982685248486
8919,0.5,-0.012603937611510838
8920,0.55,-0.0651564376846961
8921,0.4,0.008004066582288106
8922,0.4,-0.00949647702549838
8923,0.65,-0.018312342393681257
8924,0.4,-0.028388482420668264
8925,0.55,0.013574943053778543
8926,0.45,0.10312663186783508
8927,0.75,0.005434238990916757
8928,0.55,0.041602362436495136
8929,0.5,-0.002887279457832198
8930,0.45,0.04907191254432734
8931,0.35,0.016335515027926056
8932,0.45,-0.030387925950195748
8933,0.6,0.045481876042759745
8934,0.45,-0.02024643226112713
8935,0.45,-0.08692830560917993
8936,0.45,0.01659232872346114
8937,0.55,-0.005690988512801755
8938,0.45,-0.006321452519688281
8939,0.45,0.08433204978543044
8940,0.45,0.04287997701243529
8941,0.5,-0.08233793439572568
8942,0.45,-0.0014575007923412348
8943,0.3,-0.03518818511996422
